employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_4470,Product,Supportive,4.07,2.51,3.24,3.6,3.49,4,5.7,41.4,Low
EMP_4471,Product,Democratic,3.81,3.54,3.64,3.1,4.81,3,6.2,21.6,Low
EMP_4472,Product,Democratic,3.46,4.36,3.15,4.01,4.21,5,15.0,31.4,Low
EMP_4473,Engineering,Autocratic/Micromanagement,3.98,3.95,2.15,3.84,1.99,4,2.1,40.3,Low
EMP_4474,Data Science,Supportive,2.93,4.31,3.6,3.01,2.3,5,1.6,67.0,Moderate
EMP_4475,Marketing,Autocratic/Micromanagement,3.01,2.59,2.4,3.29,1.52,2,4.2,35.1,Low
EMP_4476,Sales,Autocratic/Micromanagement,3.64,3.99,3.72,3.3,2.03,3,0.5,40.8,Low
EMP_4477,Sales,Autocratic/Micromanagement,3.72,4.19,2.27,4.24,2.53,2,0.5,29.7,Low
EMP_4478,Data Science,Autocratic/Micromanagement,2.32,2.99,2.65,3.62,2.41,2,1.4,42.0,Low
EMP_4479,Sales,Supportive,3.92,4.32,2.91,3.94,4.34,3,4.6,16.0,Low
EMP_4480,Sales,Supportive,4.14,3.73,3.74,3.2,1.65,5,0.5,52.5,Moderate
EMP_4481,Engineering,Supportive,3.55,5.0,3.34,3.7,2.66,4,3.5,59.4,Moderate
EMP_4482,Sales,Supportive,5.0,2.49,3.22,4.28,1.05,3,1.1,55.3,Moderate
EMP_4483,Sales,Democratic,3.12,4.62,4.71,3.28,2.96,4,3.7,46.8,Moderate
EMP_4484,Sales,Autocratic/Micromanagement,3.35,3.56,1.73,3.57,1.63,1,2.1,36.4,Low
EMP_4485,Engineering,Autocratic/Micromanagement,3.32,2.83,2.37,2.68,3.58,3,0.5,34.3,Low
EMP_4486,Marketing,Democratic,3.55,3.48,2.34,3.04,2.47,4,1.0,40.5,Low
EMP_4487,Engineering,Supportive,3.37,3.97,1.78,3.3,1.58,4,0.9,52.7,Moderate
EMP_4488,Data Science,Supportive,2.62,4.42,2.62,2.86,1.02,4,0.6,72.8,Moderate
EMP_4489,HR,Supportive,3.22,4.83,3.75,4.29,1.92,2,2.2,50.3,Moderate
EMP_4490,Sales,Supportive,3.53,4.65,2.73,3.0,2.89,3,10.8,35.9,Low
EMP_4491,Data Science,Democratic,4.46,3.22,2.93,3.97,3.04,5,3.8,34.4,Low
EMP_4492,Marketing,Supportive,5.0,4.48,1.82,3.61,2.3,5,6.3,56.5,Moderate
EMP_4493,Sales,Supportive,4.53,4.03,2.56,3.52,3.44,3,13.9,32.0,Low
EMP_4494,HR,Supportive,3.06,3.41,2.83,4.39,1.79,4,2.7,51.2,Moderate
EMP_4495,Marketing,Democratic,3.11,3.67,3.71,2.14,1.0,2,1.0,49.7,Moderate
EMP_4496,Marketing,Democratic,3.49,3.37,1.86,3.38,2.93,3,9.2,39.3,Low
EMP_4497,Sales,Democratic,4.85,3.82,2.84,2.85,3.73,4,4.2,22.4,Low
EMP_4498,Engineering,Democratic,3.48,3.36,4.07,2.32,3.74,3,11.2,33.6,Low
EMP_4499,Data Science,Autocratic/Micromanagement,2.67,3.18,2.84,2.78,1.66,5,3.7,41.3,Low
EMP_4500,Sales,Supportive,3.25,4.09,1.51,3.51,2.26,4,5.2,35.5,Low
EMP_4501,Sales,Democratic,4.13,4.18,4.22,3.06,3.28,4,7.7,44.7,Low
EMP_4502,Sales,Democratic,4.08,3.69,3.79,4.04,2.2,1,5.0,45.0,Moderate
EMP_4503,Data Science,Democratic,3.46,4.62,3.9,3.37,2.78,4,2.9,59.8,Moderate
EMP_4504,Engineering,Autocratic/Micromanagement,4.08,3.64,1.8,3.31,2.13,5,2.2,25.3,Low
EMP_4505,Sales,Supportive,2.01,3.62,4.41,3.31,1.83,3,6.1,70.9,Moderate
EMP_4506,Data Science,Democratic,3.67,4.2,2.58,3.44,1.98,2,5.2,61.7,Moderate
EMP_4507,Marketing,Supportive,4.2,3.72,2.79,3.25,3.46,5,1.6,43.1,Low
EMP_4508,Engineering,Democratic,3.02,3.85,2.64,2.99,2.71,3,2.4,42.0,Low
EMP_4509,Sales,Supportive,3.01,2.29,3.96,4.09,3.72,3,3.5,36.8,Low
EMP_4510,Product,Supportive,2.29,3.81,3.06,3.13,3.12,1,0.5,46.9,Moderate
EMP_4511,Engineering,Democratic,4.71,2.7,3.59,3.27,3.99,2,1.0,26.1,Low
EMP_4512,Sales,Democratic,3.1,3.07,3.26,3.76,3.35,2,1.0,34.4,Low
EMP_4513,Engineering,Supportive,3.77,3.0,3.12,3.69,3.31,3,7.5,37.9,Low
EMP_4514,Marketing,Democratic,4.02,3.17,2.44,2.96,2.6,4,1.4,43.8,Low
EMP_4515,Sales,Democratic,4.66,3.47,4.65,3.95,5.0,4,2.8,37.5,Low
EMP_4516,Sales,Supportive,3.49,3.51,2.03,3.82,2.79,4,6.2,37.0,Low
EMP_4517,Sales,Democratic,3.22,4.2,3.53,3.61,1.12,3,1.1,44.6,Low
EMP_4518,Product,Democratic,3.72,3.93,3.5,3.24,2.91,5,0.5,27.7,Low
EMP_4519,Engineering,Democratic,4.5,2.66,4.12,3.26,1.91,5,10.4,39.0,Low
EMP_4520,Engineering,Supportive,3.48,3.85,4.31,3.38,3.51,3,4.3,41.6,Low
EMP_4521,Product,Supportive,2.93,3.99,3.09,2.76,3.28,2,0.7,45.2,Moderate
EMP_4522,Sales,Democratic,2.52,3.6,3.62,3.48,2.55,3,6.0,46.1,Moderate
EMP_4523,Product,Autocratic/Micromanagement,2.75,3.76,4.61,4.04,1.99,1,5.4,49.4,Moderate
EMP_4524,Sales,Democratic,4.21,3.91,3.15,4.03,2.82,5,6.4,36.2,Low
EMP_4525,HR,Supportive,3.38,4.26,2.35,3.27,2.19,2,1.1,43.8,Low
EMP_4526,Sales,Democratic,3.17,2.86,2.89,4.14,3.33,3,2.1,16.3,Low
EMP_4527,Marketing,Autocratic/Micromanagement,3.1,3.65,2.16,4.64,3.14,2,4.1,38.3,Low
EMP_4528,Product,Supportive,3.66,4.71,3.5,3.31,5.0,4,1.7,37.0,Low
EMP_4529,Sales,Autocratic/Micromanagement,3.43,4.65,4.05,3.91,2.34,1,0.5,43.6,Low
EMP_4530,Engineering,Autocratic/Micromanagement,3.41,4.31,3.1,2.14,2.46,4,0.5,51.4,Moderate
EMP_4531,Data Science,Supportive,4.54,4.12,1.9,2.75,2.58,5,3.2,69.9,Moderate
EMP_4532,Engineering,Autocratic/Micromanagement,4.68,4.79,4.02,3.55,2.61,3,1.6,36.7,Low
EMP_4533,Engineering,Supportive,2.47,4.95,1.78,2.9,3.52,3,0.5,59.4,Moderate
EMP_4534,Data Science,Autocratic/Micromanagement,3.83,3.72,1.96,4.72,2.48,3,5.1,36.9,Low
EMP_4535,Sales,Democratic,3.06,3.22,3.06,3.86,4.28,4,1.9,28.4,Low
EMP_4536,Sales,Democratic,3.43,3.64,3.4,4.08,3.17,2,1.3,38.5,Low
EMP_4537,Sales,Democratic,3.82,5.0,3.54,3.48,2.31,5,4.4,40.3,Low
EMP_4538,Marketing,Autocratic/Micromanagement,3.45,2.86,3.15,2.9,2.11,2,2.1,44.4,Low
EMP_4539,Engineering,Supportive,3.76,3.52,4.61,3.19,3.53,1,4.2,46.8,Moderate
EMP_4540,Engineering,Democratic,4.07,2.95,3.25,3.65,2.72,3,0.5,37.9,Low
EMP_4541,Engineering,Supportive,3.81,3.87,4.03,3.12,2.71,2,0.5,49.7,Moderate
EMP_4542,Sales,Supportive,3.15,3.08,3.83,3.9,2.22,4,2.9,47.0,Moderate
EMP_4543,Engineering,Supportive,3.16,3.73,2.17,3.93,2.65,2,14.1,47.8,Moderate
EMP_4544,Data Science,Democratic,2.59,2.63,3.06,3.5,2.19,5,1.1,46.8,Moderate
EMP_4545,Sales,Supportive,3.0,4.17,4.9,2.4,3.79,3,4.0,55.0,Moderate
EMP_4546,HR,Supportive,4.97,4.53,2.8,4.53,3.27,4,0.7,44.2,Low
EMP_4547,Engineering,Supportive,3.05,3.57,2.66,3.37,2.56,2,1.3,49.5,Moderate
EMP_4548,Marketing,Supportive,2.76,3.72,3.34,5.0,2.55,2,0.5,42.7,Low
EMP_4549,Marketing,Democratic,3.82,3.7,2.83,3.89,2.77,4,7.4,38.6,Low
EMP_4550,HR,Autocratic/Micromanagement,3.52,3.91,2.57,3.37,2.7,3,1.3,46.3,Moderate
EMP_4551,Product,Supportive,3.46,3.78,2.81,3.77,1.93,3,0.9,47.3,Moderate
EMP_4552,Engineering,Autocratic/Micromanagement,4.59,4.26,4.35,2.29,1.18,3,4.6,43.0,Low
EMP_4553,Engineering,Democratic,3.98,4.54,3.09,4.12,2.06,2,0.8,55.6,Moderate
EMP_4554,Product,Democratic,3.23,3.31,2.14,5.0,2.6,4,1.0,38.1,Low
EMP_4555,Sales,Democratic,3.3,3.61,1.99,2.25,2.11,5,0.5,25.2,Low
EMP_4556,Sales,Autocratic/Micromanagement,3.25,4.34,4.97,3.33,3.36,3,11.5,50.5,Moderate
EMP_4557,Marketing,Supportive,4.21,2.95,3.02,3.44,2.52,5,1.0,43.2,Low
EMP_4558,Marketing,Democratic,3.38,2.62,3.55,4.03,4.2,5,15.0,34.5,Low
EMP_4559,Product,Democratic,2.34,3.94,2.58,4.76,2.25,2,0.7,40.2,Low
EMP_4560,Product,Democratic,3.57,4.1,3.46,3.73,2.81,2,0.5,28.5,Low
EMP_4561,Marketing,Autocratic/Micromanagement,2.52,3.37,4.37,4.79,2.47,3,7.9,40.8,Low
EMP_4562,Data Science,Supportive,5.0,3.45,2.68,3.6,3.05,3,3.0,46.8,Moderate
EMP_4563,Product,Democratic,2.92,3.34,3.57,3.77,3.55,3,1.5,29.7,Low
EMP_4564,Engineering,Democratic,3.49,3.28,2.08,3.7,3.19,3,2.5,36.4,Low
EMP_4565,Engineering,Supportive,3.78,4.22,4.82,4.23,1.08,3,1.1,63.6,Moderate
EMP_4566,Product,Supportive,3.4,3.09,3.41,3.25,3.1,4,3.5,42.6,Low
EMP_4567,Data Science,Democratic,3.4,3.64,2.87,3.99,1.89,1,3.4,41.7,Low
EMP_4568,Engineering,Autocratic/Micromanagement,3.9,3.26,2.96,2.76,2.45,4,0.5,30.5,Low
EMP_4569,Engineering,Democratic,4.67,2.93,2.79,3.33,3.25,5,8.5,29.6,Low
EMP_4570,Product,Autocratic/Micromanagement,4.14,4.32,2.83,3.12,1.8,4,2.2,18.9,Low
EMP_4571,Sales,Democratic,4.63,3.49,1.24,3.55,3.62,2,0.8,19.1,Low
EMP_4572,Marketing,Supportive,2.87,3.91,3.12,3.31,2.42,1,1.3,51.3,Moderate
EMP_4573,Engineering,Supportive,3.82,2.9,3.09,4.18,4.44,3,7.0,35.6,Low
EMP_4574,HR,Supportive,3.71,3.35,3.59,2.97,2.75,5,1.7,42.9,Low
EMP_4575,HR,Supportive,3.85,4.25,2.78,2.46,4.06,5,2.9,42.4,Low
EMP_4576,Data Science,Supportive,4.56,5.0,2.58,2.69,3.66,4,10.3,59.1,Moderate
EMP_4577,Sales,Democratic,3.45,2.61,3.19,4.1,2.21,2,3.7,36.6,Low
EMP_4578,Engineering,Democratic,3.32,3.68,1.91,2.92,1.66,4,3.9,51.7,Moderate
EMP_4579,Product,Supportive,3.97,4.05,3.31,3.74,2.79,5,1.0,48.4,Moderate
EMP_4580,Marketing,Supportive,2.36,3.43,1.71,3.32,2.23,5,3.9,49.1,Moderate
EMP_4581,Product,Supportive,3.43,4.31,4.1,3.99,3.96,4,1.8,40.2,Low
EMP_4582,Data Science,Democratic,3.51,3.28,3.75,3.36,2.5,3,8.5,43.8,Low
EMP_4583,HR,Supportive,2.96,3.89,2.46,5.0,2.46,4,0.5,51.7,Moderate
EMP_4584,HR,Supportive,4.34,3.49,3.73,4.64,1.58,5,1.2,44.2,Low
EMP_4585,Marketing,Autocratic/Micromanagement,2.86,4.53,3.29,3.31,3.04,4,0.5,32.8,Low
EMP_4586,Product,Autocratic/Micromanagement,3.5,3.39,2.39,3.23,1.76,3,1.7,39.8,Low
EMP_4587,Data Science,Supportive,3.81,3.59,1.58,5.0,3.05,4,0.6,46.2,Moderate
EMP_4588,Engineering,Democratic,4.55,4.37,3.45,2.85,3.16,5,6.5,53.9,Moderate
EMP_4589,Marketing,Supportive,3.59,3.18,2.56,3.47,2.1,4,9.1,45.2,Moderate
EMP_4590,Marketing,Autocratic/Micromanagement,4.26,3.84,4.08,3.51,3.47,3,3.9,16.0,Low
EMP_4591,Sales,Democratic,4.09,2.71,3.21,3.5,2.48,4,0.5,47.3,Moderate
EMP_4592,Engineering,Supportive,3.69,3.15,2.64,2.46,1.52,4,1.5,53.3,Moderate
EMP_4593,Sales,Democratic,2.84,4.03,4.64,3.8,3.94,1,11.7,40.8,Low
EMP_4594,Data Science,Supportive,2.6,3.21,3.66,2.92,1.96,4,0.5,44.5,Low
EMP_4595,Sales,Supportive,3.67,3.47,1.0,4.36,3.11,3,2.8,28.6,Low
EMP_4596,Marketing,Supportive,3.22,4.1,2.81,2.63,3.04,5,1.5,40.9,Low
EMP_4597,Marketing,Democratic,4.24,3.45,2.09,3.54,3.01,5,15.0,34.5,Low
EMP_4598,Engineering,Supportive,4.12,4.29,2.56,2.17,3.0,3,1.2,64.2,Moderate
EMP_4599,Sales,Supportive,3.47,3.93,3.08,2.21,1.92,5,0.5,51.5,Moderate
EMP_4600,Data Science,Supportive,2.79,4.06,3.48,3.0,4.05,3,4.2,54.4,Moderate
EMP_4601,Engineering,Supportive,3.96,4.54,3.41,3.08,3.46,4,1.4,50.5,Moderate
EMP_4602,HR,Autocratic/Micromanagement,2.89,3.99,4.06,4.38,3.08,1,3.8,40.3,Low
EMP_4603,Product,Supportive,3.07,4.72,3.71,3.48,1.63,2,0.5,50.9,Moderate
EMP_4604,Data Science,Supportive,2.91,4.35,3.66,4.28,1.92,5,2.6,66.9,Moderate
EMP_4605,HR,Democratic,3.5,3.49,3.36,3.27,3.23,5,1.6,30.9,Low
EMP_4606,Product,Autocratic/Micromanagement,4.42,4.58,4.23,3.86,1.1,3,2.7,25.0,Low
EMP_4607,HR,Autocratic/Micromanagement,3.6,3.96,2.95,3.06,2.97,3,6.7,33.7,Low
EMP_4608,Engineering,Democratic,3.29,3.56,2.97,3.02,1.64,3,12.6,36.0,Low
EMP_4609,Product,Supportive,2.53,3.97,1.68,2.41,2.01,5,4.9,46.4,Moderate
EMP_4610,Data Science,Democratic,3.99,4.47,4.04,3.7,1.57,2,5.1,57.9,Moderate
EMP_4611,Data Science,Democratic,3.05,4.07,3.14,3.66,2.9,3,2.6,53.4,Moderate
EMP_4612,Engineering,Supportive,3.68,4.89,5.0,3.97,3.59,4,0.5,55.4,Moderate
EMP_4613,Sales,Autocratic/Micromanagement,3.35,4.45,2.88,3.63,2.98,5,3.8,15.6,Low
EMP_4614,Engineering,Supportive,4.19,4.11,3.27,4.72,3.07,1,0.6,59.4,Moderate
EMP_4615,Engineering,Autocratic/Micromanagement,3.49,3.18,3.64,3.61,2.83,5,1.0,41.2,Low
EMP_4616,Data Science,Autocratic/Micromanagement,3.56,3.69,2.32,4.1,3.25,4,4.3,30.7,Low
EMP_4617,HR,Democratic,3.94,3.84,3.49,3.31,3.07,2,3.7,36.2,Low
EMP_4618,Product,Autocratic/Micromanagement,5.0,4.22,3.23,2.95,1.0,4,1.3,24.2,Low
EMP_4619,Data Science,Democratic,4.22,4.18,2.96,3.93,3.43,4,5.2,55.2,Moderate
EMP_4620,Product,Supportive,3.54,3.9,4.14,3.45,3.34,2,9.8,42.4,Low
EMP_4621,Product,Democratic,3.6,3.87,2.48,4.0,2.41,3,2.8,42.5,Low
EMP_4622,HR,Supportive,3.23,4.23,3.42,3.71,1.12,4,4.0,60.0,Moderate
EMP_4623,Engineering,Supportive,2.94,3.28,4.36,3.02,2.89,2,1.1,54.7,Moderate
EMP_4624,Marketing,Democratic,3.21,4.82,2.63,4.14,2.96,3,12.4,29.9,Low
EMP_4625,Product,Supportive,3.06,2.57,2.96,2.98,2.35,2,1.1,42.4,Low
EMP_4626,Marketing,Supportive,4.06,4.67,5.0,3.88,2.85,3,7.6,53.0,Moderate
EMP_4627,Data Science,Democratic,2.85,3.77,3.58,4.27,3.56,2,9.2,39.0,Low
EMP_4628,Sales,Autocratic/Micromanagement,4.53,4.4,2.8,3.27,4.62,3,4.5,0.0,Low
EMP_4629,Marketing,Supportive,4.13,4.02,3.84,4.19,2.82,2,5.8,31.1,Low
EMP_4630,Sales,Supportive,3.61,4.01,2.75,3.74,2.97,3,2.1,32.0,Low
EMP_4631,Engineering,Supportive,3.6,4.13,1.95,4.01,2.04,3,8.8,58.2,Moderate
EMP_4632,Data Science,Democratic,3.21,4.29,4.3,3.0,2.3,4,4.8,50.5,Moderate
EMP_4633,HR,Supportive,3.79,3.6,2.32,3.63,2.59,4,1.4,49.3,Moderate
EMP_4634,Product,Democratic,4.36,4.42,5.0,2.66,3.64,1,0.5,35.2,Low
EMP_4635,Engineering,Supportive,3.11,3.15,2.81,4.53,3.36,5,2.7,52.8,Moderate
EMP_4636,Product,Supportive,2.53,3.8,4.91,2.29,4.24,4,6.4,39.1,Low
EMP_4637,Data Science,Autocratic/Micromanagement,4.09,4.3,2.11,3.29,1.51,4,6.9,35.3,Low
EMP_4638,Marketing,Supportive,3.83,4.4,4.02,2.94,1.64,3,6.3,57.2,Moderate
EMP_4639,HR,Democratic,2.82,4.08,3.6,3.9,3.58,2,0.8,35.8,Low
EMP_4640,HR,Supportive,3.09,3.56,3.87,4.65,3.86,5,1.9,40.8,Low
EMP_4641,Product,Democratic,3.0,4.34,3.97,3.89,2.73,1,3.3,37.9,Low
EMP_4642,Data Science,Democratic,3.09,3.4,2.8,5.0,1.0,4,3.9,43.6,Low
EMP_4643,Product,Supportive,3.37,4.85,2.15,2.67,2.11,3,1.4,54.0,Moderate
EMP_4644,Engineering,Supportive,3.41,3.75,3.16,2.72,2.97,5,4.1,55.1,Moderate
EMP_4645,Marketing,Supportive,3.14,2.88,3.38,2.96,1.98,3,3.1,47.5,Moderate
EMP_4646,Marketing,Democratic,3.07,3.08,2.82,3.57,2.85,3,2.9,39.3,Low
EMP_4647,Marketing,Autocratic/Micromanagement,3.44,3.83,3.42,2.88,4.22,4,3.8,23.4,Low
EMP_4648,Data Science,Democratic,3.72,3.88,3.46,3.05,3.84,1,3.2,27.4,Low
EMP_4649,Product,Democratic,3.38,4.98,2.47,3.87,3.35,1,0.6,37.7,Low
EMP_4650,Engineering,Supportive,4.41,3.18,3.52,2.76,2.65,2,7.3,47.7,Moderate
EMP_4651,Engineering,Supportive,3.96,3.82,2.99,2.82,2.3,2,1.0,44.1,Low
EMP_4652,Marketing,Supportive,2.49,3.16,2.64,3.26,3.31,1,4.8,45.1,Moderate
EMP_4653,Sales,Supportive,3.97,3.5,3.83,3.32,2.72,4,0.7,52.2,Moderate
EMP_4654,HR,Supportive,4.02,4.81,2.58,4.11,2.75,4,3.8,40.4,Low
EMP_4655,Data Science,Democratic,3.3,3.12,2.83,2.96,1.46,5,7.9,52.2,Moderate
EMP_4656,Engineering,Democratic,2.55,4.15,3.26,3.07,2.13,3,0.5,58.3,Moderate
EMP_4657,HR,Autocratic/Micromanagement,3.61,4.04,4.3,3.85,3.3,3,13.6,38.1,Low
EMP_4658,Sales,Supportive,3.59,3.79,3.35,3.98,1.82,5,0.5,51.8,Moderate
EMP_4659,Engineering,Democratic,2.81,4.11,3.62,4.36,2.91,5,0.5,60.6,Moderate
EMP_4660,Marketing,Autocratic/Micromanagement,2.58,3.1,2.96,3.78,3.03,4,6.8,41.2,Low
EMP_4661,Sales,Democratic,3.54,4.79,3.14,3.58,3.08,3,4.3,34.3,Low
EMP_4662,Marketing,Supportive,3.44,4.95,3.16,3.85,3.15,5,0.5,49.6,Moderate
EMP_4663,Sales,Supportive,3.31,3.83,3.43,3.34,3.2,2,9.7,41.9,Low
EMP_4664,HR,Supportive,3.54,5.0,2.96,3.34,2.2,1,3.9,48.7,Moderate
EMP_4665,HR,Supportive,2.83,3.56,4.27,2.44,1.53,4,0.5,60.4,Moderate
EMP_4666,Marketing,Democratic,3.3,4.04,2.9,4.04,2.0,4,6.9,42.9,Low
EMP_4667,Engineering,Supportive,3.97,4.66,1.83,3.63,3.28,2,2.3,63.5,Moderate
EMP_4668,HR,Supportive,3.36,3.52,5.0,3.97,1.74,4,1.1,58.0,Moderate
EMP_4669,Marketing,Democratic,2.43,2.97,2.94,1.81,1.87,4,6.1,44.3,Low
EMP_4670,Marketing,Autocratic/Micromanagement,3.27,2.83,4.25,3.47,1.86,5,4.7,37.6,Low
EMP_4671,Data Science,Democratic,2.85,5.0,4.32,2.99,1.22,3,3.4,67.8,Moderate
EMP_4672,Product,Democratic,3.79,3.48,3.96,4.4,1.78,1,8.0,44.6,Low
EMP_4673,Marketing,Supportive,3.82,3.69,3.04,3.87,3.5,3,6.9,47.2,Moderate
EMP_4674,Engineering,Supportive,2.44,3.13,3.43,3.64,2.13,5,0.9,50.7,Moderate
EMP_4675,Sales,Supportive,4.13,4.37,2.18,3.24,1.3,2,7.4,44.7,Low
EMP_4676,Product,Democratic,2.82,3.33,4.79,3.74,2.29,3,1.6,49.3,Moderate
EMP_4677,Engineering,Autocratic/Micromanagement,4.69,3.51,2.52,2.94,3.11,3,2.0,16.1,Low
EMP_4678,Product,Supportive,3.57,3.98,3.0,3.44,1.24,1,12.6,59.7,Moderate
EMP_4679,Marketing,Democratic,2.73,3.16,3.28,3.15,3.46,5,5.0,34.6,Low
EMP_4680,Marketing,Supportive,2.8,3.69,3.11,4.86,1.55,2,1.4,43.0,Low
EMP_4681,Data Science,Democratic,3.84,4.64,2.67,4.38,2.38,4,3.7,47.3,Moderate
EMP_4682,Engineering,Supportive,3.33,4.06,4.32,4.14,2.37,3,2.7,66.5,Moderate
EMP_4683,Product,Supportive,3.53,3.88,3.96,2.61,2.25,3,0.5,54.9,Moderate
EMP_4684,Data Science,Autocratic/Micromanagement,4.73,3.93,3.46,4.02,2.65,5,7.7,23.1,Low
EMP_4685,HR,Democratic,3.11,3.57,2.88,3.61,3.32,4,6.0,38.9,Low
EMP_4686,Data Science,Democratic,3.64,5.0,4.05,4.23,2.67,4,5.3,65.9,Moderate
EMP_4687,Engineering,Supportive,4.59,3.31,2.83,3.69,2.22,4,2.9,52.7,Moderate
EMP_4688,Engineering,Supportive,3.79,3.93,4.46,3.5,3.07,3,0.9,44.9,Low
EMP_4689,Sales,Supportive,2.48,3.87,3.29,3.64,2.87,4,7.5,46.5,Moderate
EMP_4690,Product,Autocratic/Micromanagement,3.95,4.41,4.18,2.42,2.16,3,1.5,48.5,Moderate
EMP_4691,Data Science,Autocratic/Micromanagement,2.79,4.46,3.11,3.04,2.73,5,0.5,46.4,Moderate
EMP_4692,Data Science,Democratic,4.58,3.78,3.26,3.72,2.1,4,14.0,46.7,Moderate
EMP_4693,Data Science,Supportive,3.02,3.97,4.18,4.18,2.01,2,6.9,51.0,Moderate
EMP_4694,Sales,Autocratic/Micromanagement,5.0,4.0,4.96,3.17,3.34,5,3.4,24.8,Low
EMP_4695,Sales,Democratic,4.63,2.44,4.45,3.48,3.06,4,0.5,41.0,Low
EMP_4696,Product,Democratic,3.04,2.85,3.9,2.54,3.32,3,0.9,42.5,Low
EMP_4697,Sales,Supportive,3.61,3.44,3.67,4.38,3.21,1,2.1,41.3,Low
EMP_4698,Sales,Democratic,4.13,3.46,2.79,4.17,1.99,5,3.5,26.4,Low
EMP_4699,Engineering,Democratic,4.15,3.08,3.44,3.89,3.5,5,4.3,29.4,Low
EMP_4700,Product,Autocratic/Micromanagement,3.91,4.25,2.47,3.74,2.46,4,5.4,48.8,Moderate
EMP_4701,Engineering,Autocratic/Micromanagement,4.48,3.8,3.5,4.43,3.44,3,2.8,17.0,Low
EMP_4702,Engineering,Supportive,3.51,3.67,3.55,3.02,2.6,3,3.7,41.6,Low
EMP_4703,Marketing,Democratic,3.34,3.05,1.63,2.95,2.95,3,5.8,34.6,Low
EMP_4704,Sales,Autocratic/Micromanagement,3.36,3.77,3.23,4.14,2.97,4,4.5,43.6,Low
EMP_4705,Sales,Supportive,4.2,2.22,3.53,4.1,3.35,2,10.8,40.0,Low
EMP_4706,Sales,Supportive,3.86,3.7,3.13,2.78,1.39,5,7.3,51.9,Moderate
EMP_4707,HR,Supportive,3.8,3.84,3.49,3.18,1.44,2,0.6,59.5,Moderate
EMP_4708,Engineering,Democratic,4.16,3.95,2.13,4.51,3.24,4,10.3,37.1,Low
EMP_4709,HR,Supportive,2.16,2.86,2.58,3.75,2.99,3,0.8,40.4,Low
EMP_4710,Marketing,Democratic,3.82,3.93,4.03,3.97,2.08,2,15.0,41.8,Low
EMP_4711,Sales,Supportive,3.75,3.18,3.2,2.8,2.99,4,4.2,45.8,Moderate
EMP_4712,Sales,Autocratic/Micromanagement,4.77,3.31,3.47,3.89,1.57,4,3.5,25.2,Low
EMP_4713,Data Science,Supportive,2.53,4.23,2.76,2.65,5.0,4,1.4,57.2,Moderate
EMP_4714,HR,Supportive,4.69,5.0,3.22,2.31,3.75,2,0.5,44.3,Low
EMP_4715,Sales,Democratic,3.65,3.83,1.36,3.94,3.2,3,0.5,20.1,Low
EMP_4716,Data Science,Democratic,3.94,3.31,3.88,4.36,2.76,5,7.0,36.9,Low
EMP_4717,Sales,Supportive,4.77,3.91,4.65,3.35,2.21,4,2.0,67.4,Moderate
EMP_4718,Product,Supportive,3.99,4.36,2.35,3.17,1.65,4,2.9,49.0,Moderate
EMP_4719,Sales,Supportive,3.88,4.17,2.45,4.53,2.61,3,9.4,22.4,Low
EMP_4720,Product,Democratic,3.77,5.0,3.55,3.38,2.01,4,1.0,39.8,Low
EMP_4721,Data Science,Autocratic/Micromanagement,3.26,3.37,4.38,3.46,2.06,3,5.1,42.6,Low
EMP_4722,Engineering,Democratic,3.58,3.95,3.2,4.52,1.57,3,2.2,40.9,Low
EMP_4723,Engineering,Democratic,3.1,4.73,2.22,3.29,2.9,3,0.8,49.3,Moderate
EMP_4724,Sales,Democratic,3.57,4.69,3.03,3.11,2.4,2,6.7,37.4,Low
EMP_4725,Engineering,Supportive,1.96,2.63,2.38,3.99,3.13,3,4.0,45.8,Moderate
EMP_4726,Engineering,Autocratic/Micromanagement,3.9,3.8,2.66,3.07,3.07,1,0.5,29.7,Low
EMP_4727,Product,Autocratic/Micromanagement,3.51,4.69,2.96,3.41,2.88,3,2.7,40.3,Low
EMP_4728,HR,Supportive,3.36,5.0,2.46,2.71,4.83,4,6.7,25.0,Low
EMP_4729,Marketing,Supportive,3.75,4.22,2.58,3.61,3.36,5,0.5,47.6,Moderate
EMP_4730,Engineering,Supportive,2.6,3.58,3.26,3.54,1.69,1,1.9,54.0,Moderate
EMP_4731,Engineering,Supportive,4.95,3.19,3.37,4.08,3.07,3,5.7,48.7,Moderate
EMP_4732,Engineering,Democratic,3.53,5.0,2.06,4.01,2.66,3,6.8,43.4,Low
EMP_4733,Marketing,Democratic,3.5,4.24,3.52,3.83,1.63,2,5.2,44.1,Low
EMP_4734,Product,Autocratic/Micromanagement,2.92,3.29,2.89,3.74,1.56,2,1.3,40.3,Low
EMP_4735,Sales,Democratic,3.62,3.68,3.78,3.46,3.06,3,2.5,44.2,Low
EMP_4736,Engineering,Democratic,4.57,3.99,3.82,3.87,3.26,4,4.7,37.1,Low
EMP_4737,Sales,Democratic,4.33,4.13,2.76,2.83,1.86,5,0.6,20.7,Low
EMP_4738,Data Science,Supportive,4.2,3.26,3.69,2.09,3.48,5,3.2,35.9,Low
